id,LeftFormulaID,RightFormulaID,RelationType,Weight,LeftFormulaName,RightFormulaName,RelationTypeName,Description
1152,13070,36761,1,NULL,发灰酒,血余散,等同,药物组成等同
1153,13070,13065,1,NULL,发灰酒,发灰散,等同,药物组成等同
1154,13070,36749,1,NULL,发灰酒,血余散,等同,药物组成等同
1155,13070,2157,1,NULL,发灰酒,乌金散,等同,药物组成等同
1156,13070,36773,1,NULL,发灰酒,血余散,等同,药物组成等同
1157,13070,13068,1,NULL,发灰酒,发灰散,等同,药物组成等同
1158,13070,36357,1,NULL,发灰酒,血瘀散,等同,药物组成等同
1159,13070,13071,1,NULL,发灰酒,发灰饮,等同,药物组成等同
1160,13070,13073,1,NULL,发灰酒,发灰丸,等同,药物组成等同
1161,13070,36753,1,NULL,发灰酒,血余散,等同,药物组成等同
1162,13070,36757,1,NULL,发灰酒,血余散,等同,药物组成等同
1163,13070,30048,1,NULL,发灰酒,角发酒,等同,药物组成等同
1164,13071,25353,1,NULL,发灰饮,乱发拭方,等同,药物组成等同
1165,13071,13066,1,NULL,发灰饮,发灰散,等同,药物组成等同
1166,13071,36761,1,NULL,发灰饮,血余散,等同,药物组成等同
1167,13071,13065,1,NULL,发灰饮,发灰散,等同,药物组成等同
1168,13071,36749,1,NULL,发灰饮,血余散,等同,药物组成等同
1169,13071,2157,1,NULL,发灰饮,乌金散,等同,药物组成等同
1170,13071,36773,1,NULL,发灰饮,血余散,等同,药物组成等同
1171,13071,13070,1,NULL,发灰饮,发灰酒,等同,药物组成等同
1172,13071,13068,1,NULL,发灰饮,发灰散,等同,药物组成等同
1173,13071,36357,1,NULL,发灰饮,血瘀散,等同,药物组成等同
1174,13071,13073,1,NULL,发灰饮,发灰丸,等同,药物组成等同
1175,13071,36753,1,NULL,发灰饮,血余散,等同,药物组成等同
1176,13071,36757,1,NULL,发灰饮,血余散,等同,药物组成等同
1177,13071,30048,1,NULL,发灰饮,角发酒,等同,药物组成等同
1178,13073,25353,1,NULL,发灰丸,乱发拭方,等同,药物组成等同
1179,13073,13066,1,NULL,发灰丸,发灰散,等同,药物组成等同
1180,13073,36761,1,NULL,发灰丸,血余散,等同,药物组成等同
1181,13073,13065,1,NULL,发灰丸,发灰散,等同,药物组成等同
1182,13073,36749,1,NULL,发灰丸,血余散,等同,药物组成等同
1183,13073,2157,1,NULL,发灰丸,乌金散,等同,药物组成等同
1184,13073,36773,1,NULL,发灰丸,血余散,等同,药物组成等同
1185,13073,13070,1,NULL,发灰丸,发灰酒,等同,药物组成等同
1186,13073,13068,1,NULL,发灰丸,发灰散,等同,药物组成等同
1187,13073,36357,1,NULL,发灰丸,血瘀散,等同,药物组成等同
1188,13073,13071,1,NULL,发灰丸,发灰饮,等同,药物组成等同
1189,13073,36753,1,NULL,发灰丸,血余散,等同,药物组成等同
1190,13073,36757,1,NULL,发灰丸,血余散,等同,药物组成等同
1191,13073,30048,1,NULL,发灰丸,角发酒,等同,药物组成等同
1192,7766,7748,1,NULL,三棱散,三棱汁,等同,药物组成等同
1193,42124,18905,2,NULL,便毒散,会脓散,加减, +白僵蚕(20567)
1194,39816,39705,1,NULL,安胎饮,安胎饮,等同,药物组成等同
1195,39819,39676,1,NULL,安胎饮,安胎饮,等同,药物组成等同
1196,39820,39707,1,NULL,安胎饮,安胎饮,等同,药物组成等同
1197,39821,39706,1,NULL,安胎饮,安胎饮,等同,药物组成等同
1198,39822,29585,1,NULL,安胎饮,当归散,等同,药物组成等同
1199,39822,39675,1,NULL,安胎饮,安胎饮,等同,药物组成等同
1200,39822,4110,3,NULL,安胎饮,内补汤,包含," +熟地黄(16760),陈皮(24719),甘草(22566)"
1201,39822,39845,3,NULL,安胎饮,安胎和气饮,包含," +干地黄(20033),砂仁(20772)"
1202,39823,42422,2,NULL,安胎饮,保胎饮,加减, +半夏(20691)
1203,39823,39708,1,NULL,安胎饮,安胎饮,等同,药物组成等同
1204,39824,39679,1,NULL,安胎饮,安胎饮,等同,药物组成等同
1205,39825,39710,1,NULL,安胎饮,安胎饮,等同,药物组成等同
1206,39827,39674,1,NULL,安胎饮,安胎饮,等同,药物组成等同
1207,39828,39678,1,NULL,安胎饮,安胎饮,等同,药物组成等同
1208,39829,18328,1,NULL,安胎饮,立神丹,等同,药物组成等同
1209,39829,37889,1,NULL,安胎饮,法制香附,等同,药物组成等同
1210,39829,50255,1,NULL,安胎饮,神授香附汤,等同,药物组成等同
1211,39829,15876,1,NULL,安胎饮,中和汤,等同,药物组成等同
1212,39829,39670,1,NULL,安胎饮,安胎饮,等同,药物组成等同
1213,39830,37375,2,NULL,安胎饮,固胎饮,加减," +砂仁(20772),白芍(23598)"
1214,39830,39691,1,NULL,安胎饮,安胎饮,等同,药物组成等同
1215,39830,39706,2,NULL,安胎饮,安胎饮,加减, +大枣(22994)
1216,39830,39680,2,NULL,安胎饮,安胎饮,加减," +砂仁(20772),白芍(23598)"
1217,39830,13961,3,NULL,安胎饮,加味安胎饮,包含," +葛根(23118),砂仁(20772),麦门冬(21660)"
1218,39830,39851,2,NULL,安胎饮,安胎饮,加减," +砂仁(20772),白芍(23598)"
1219,39830,39821,2,NULL,安胎饮,安胎饮,加减, +大枣(22994)
1220,39831,39673,1,NULL,安胎饮,安胎饮,等同,药物组成等同
1221,13076,36820,3,NULL,发汗散,芍药四物解肌汤,包含, +升麻(18153)
1222,13076,19871,3,NULL,发汗散,升麻黄芩汤,包含," +炙甘草(24521),升麻(18153)"
1223,13076,70142,3,NULL,发汗散,葛根芍药汤,包含," +桂枝(18168),甘草(22566)"
1224,13076,37085,3,NULL,发汗散,芍药芩连葛根汤,包含," +黄连(17890),甘草(22566)"
1225,13087,13077,3,NULL,半夏散,半夏散,包含," +陈皮(24719),大腹皮(20493),炮附片(24936),木香(20099)"
1226,13088,10700,3,NULL,发汗散,人马平安散,包含," +硼砂(17715),梅花冰片(23610)"
1227,13088,37667,3,NULL,发汗散,武红灵丹,包含," +硼砂(17715),煅金礞石(25058),梅花冰片(23610)"
1228,13088,5544,3,NULL,发汗散,平安散,包含," +硼砂(17715),蟾酥(21326),梅花冰片(23610)"
1229,39835,39748,1,NULL,安胎主膏,安胎主膏,等同,药物组成等同
1230,39841,39702,1,NULL,安胎饮,安胎饮,等同,药物组成等同
1231,7785,26284,3,NULL,三棱煎丸,达营汤,包含, +赤芍(23684)
1232,7788,7255,1,NULL,三温散,三圣散,等同,药物组成等同
1233,7788,6063,3,NULL,三温散,四温散,包含, +麸炒枳实(24966)
1234,7790,25951,1,NULL,三痘汤,含元散,等同,药物组成等同
1235,7790,13202,3,NULL,三痘汤,四皮饮,包含, +桑白皮(19334)
1236,7790,7168,1,NULL,三痘汤,三豆汤,等同,药物组成等同
1237,7790,7170,3,NULL,三痘汤,三豆饮,包含, +鲜芦根(25285)
1238,7790,7172,3,NULL,三痘汤,三豆饮子,包含, +甘草(22566)
1239,7790,10403,3,NULL,三痘汤,二豆饮,包含, +甘草节(22616)
1240,7790,7173,1,NULL,三痘汤,三豆浆,等同,药物组成等同
1241,7791,37957,1,NULL,三痟丸,泻心散,等同,药物组成等同
1242,7791,30988,1,NULL,三痟丸,抑青丸,等同,药物组成等同
1243,7791,1660,1,NULL,三痟丸,川连散,等同,药物组成等同
1244,7791,17587,1,NULL,三痟丸,立圣散,等同,药物组成等同
1245,7791,4738,1,NULL,三痟丸,化酒饮子,等同,药物组成等同
1246,7791,30985,1,NULL,三痟丸,抑青丸,等同,药物组成等同
1247,7791,37951,1,NULL,三痟丸,泻心汤,等同,药物组成等同
1248,7791,39277,1,NULL,三痟丸,金莲酒,等同,药物组成等同
1249,7791,50669,1,NULL,三痟丸,胜金黄连丸,等同,药物组成等同
1250,7791,1107,1,NULL,三痟丸,小香连丸,等同,药物组成等同
1251,7791,43646,1,NULL,三痟丸,连肚丸,等同,药物组成等同
1252,7791,37934,1,NULL,三痟丸,泻心丸,等同,药物组成等同
1253,42128,17093,1,NULL,便蜜饮,白蜜汤,等同,药物组成等同
1254,42128,37719,3,NULL,便蜜饮,油蜜煎,包含, +麻油(24989)
1255,42128,10485,1,NULL,便蜜饮,二物汤,等同,药物组成等同
1256,42132,29554,2,NULL,保子七圣散,当归调中汤,加减, +朴消(17709)
1257,42132,20918,3,NULL,保子七圣散,太乙膏,包含," +干地黄(20033),玄参(20302)"
1258,42132,15316,3,NULL,保子七圣散,加味太乙膏,包含," +干地黄(20033),玄参(20302)"
1259,39845,39816,3,NULL,安胎和气饮,安胎饮,包含," +香附(20955),陈皮(24719)"
1260,39845,39705,3,NULL,安胎和气饮,安胎饮,包含," +香附(20955),陈皮(24719)"
1261,39847,36919,3,NULL,安胎和气饮,芍药散,包含," +丁香(19988),黄芩(17217)"
1262,39849,39699,1,NULL,安胎饮,安胎饮,等同,药物组成等同
1263,39850,39666,1,NULL,安胎饮,安胎饮,等同,药物组成等同
1264,39851,39680,1,NULL,安胎饮,安胎饮,等同,药物组成等同
1265,39851,37375,1,NULL,安胎饮,固胎饮,等同,药物组成等同
1266,39852,39668,1,NULL,安胎饮,安胎饮,等同,药物组成等同
1267,39853,39703,1,NULL,安胎饮,安胎饮,等同,药物组成等同
1268,31264,31183,2,NULL,妙应丸,妙应丹,加减, +青皮(22511)
1269,31267,6519,1,NULL,妙安散,去腐万金丹,等同,药物组成等同
1270,31267,18804,1,NULL,妙安散,决效方,等同,药物组成等同
1271,31267,21053,1,NULL,妙安散,巴豆油膏,等同,药物组成等同
1272,31267,21031,1,NULL,妙安散,巴豆丸,等同,药物组成等同
1273,31267,21063,1,NULL,妙安散,巴豆膏,等同,药物组成等同
1274,31267,21029,1,NULL,妙安散,巴豆丸,等同,药物组成等同
1275,31267,21057,1,NULL,妙安散,巴豆烟,等同,药物组成等同
1276,31267,2111,1,NULL,妙安散,乌金散,等同,药物组成等同
1277,31267,21035,1,NULL,妙安散,巴豆丸,等同,药物组成等同
1278,31267,2196,1,NULL,妙安散,乌金膏,等同,药物组成等同
1279,31267,22552,1,NULL,妙安散,玉锁匙,等同,药物组成等同
1280,31267,41199,1,NULL,妙安散,金锁匙,等同,药物组成等同
1281,31267,2348,1,NULL,妙安散,乌梅丸,等同,药物组成等同
1282,31267,42464,1,NULL,妙安散,保婴万灵丹,等同,药物组成等同
1283,31267,21040,1,NULL,妙安散,巴豆丸,等同,药物组成等同
1284,31267,16131,1,NULL,妙安散,乌云散,等同,药物组成等同
1285,31267,42241,1,NULL,妙安散,保安丸,等同,药物组成等同
1286,13090,13276,3,NULL,半夏散,半夏汤,包含, +生姜(20689)
1287,13090,13241,1,NULL,半夏散,半夏汤,等同,药物组成等同
1288,13091,13137,3,NULL,半夏散,半夏散,包含," +石膏(17822),天花粉(20126),炮姜(21509)"
1289,13100,5495,3,NULL,半夏散,半夏汤,包含, +麦门冬(21660)
1290,13103,39129,3,NULL,半夏散,肺寒汤,包含," +麻黄(19202),款冬花(17502),炒苦杏仁(24952),炮姜(21509)"
1291,42135,35315,3,NULL,保元人乳汤,参耆实表汤,包含," +桔梗(16974),白芷(20204),厚朴(19147),防风(20245)"
1292,42135,8682,3,NULL,保元人乳汤,大补快斑汤,包含," +白芍(23598),藿香(16815),陈皮(24719),漂白术(25159)"
1293,42151,30236,3,NULL,保元汤,补虚汤,包含," +白芍(23598),当归(20298)"
1294,42151,51795,3,NULL,保元汤,建中汤,包含," +当归身(25280),丁香(19988),附子(18062),炒干姜(25187)"
1295,42154,3950,3,NULL,保元汤,六神汤,包含," +枳实(23056),茯苓(19158)"
1296,42154,26229,3,NULL,保元汤,防己汤,包含," +防己(23992),生姜(20689)"
1297,42154,3956,3,NULL,保元汤,六神汤,包含," +炒白扁豆(24709),茯苓(19158)"
1298,42154,29833,2,NULL,保元汤,补阳汤,加减, +五味子(18938)
1299,42154,3816,3,NULL,保元汤,六君子汤,包含," +茯苓(19158),山药(21505)"
1300,42154,3979,3,NULL,保元汤,六神散,包含," +茯苓(19158),百合(21550)"
1301,42154,34987,3,NULL,保元汤,参术汤,包含," +茯苓(19158),陈皮(24719)"
1302,13114,6988,1,NULL,半夏散,半夏汤,等同,药物组成等同
1303,13122,25022,3,NULL,半夏散,半夏丸,包含," +麸炒枳壳(24967),羚羊角(21002)"
1304,13122,25049,3,NULL,半夏散,半夏丸,包含," +桔梗(16974),麸炒枳壳(24967)"
1305,13123,13128,1,NULL,半夏散,半夏散,等同,药物组成等同
1306,13123,5706,1,NULL,半夏散,玉液汤,等同,药物组成等同
1307,13123,25047,1,NULL,半夏散,半夏丸,等同,药物组成等同
1308,13123,25012,1,NULL,半夏散,半夏丸,等同,药物组成等同
1309,13123,13204,1,NULL,半夏散,半夏丸,等同,药物组成等同
1310,13123,13499,1,NULL,半夏散,水玉汤,等同,药物组成等同
1311,13123,37869,1,NULL,半夏散,法制红半夏,等同,药物组成等同
1312,13123,37866,1,NULL,半夏散,法制白半夏,等同,药物组成等同
1313,13123,25056,1,NULL,半夏散,半夏丸,等同,药物组成等同
1314,13123,856,1,NULL,半夏散,小半夏丸,等同,药物组成等同
1315,13123,37860,1,NULL,半夏散,法制半夏,等同,药物组成等同
1316,13123,25023,1,NULL,半夏散,半夏丸,等同,药物组成等同
1317,13123,13054,1,NULL,半夏散,半夏散,等同,药物组成等同
1318,13123,6938,1,NULL,半夏散,半夏酒,等同,药物组成等同
1319,13123,25051,1,NULL,半夏散,半夏丸,等同,药物组成等同
1320,13123,13129,1,NULL,半夏散,半夏散,等同,药物组成等同
1321,13123,6951,1,NULL,半夏散,半夏散,等同,药物组成等同
1322,13123,13327,1,NULL,半夏散,半夏丸,等同,药物组成等同
1323,13123,13205,1,NULL,半夏散,半夏丸,等同,药物组成等同
1324,13123,6952,1,NULL,半夏散,半夏酒,等同,药物组成等同
1325,13123,23096,1,NULL,半夏散,生半夏汤,等同,药物组成等同
1326,13123,5500,1,NULL,半夏散,半夏汤,等同,药物组成等同
1327,13123,13194,1,NULL,半夏散,半夏曲,等同,药物组成等同
1328,13123,26996,1,NULL,半夏散,守田膏,等同,药物组成等同
1329,13123,25045,1,NULL,半夏散,半夏丸,等同,药物组成等同
1330,13123,43156,1,NULL,半夏散,南岳紫虚魏元君起死回生散,等同,药物组成等同
1331,13123,26934,1,NULL,半夏散,利痰丸,等同,药物组成等同
1332,13123,45635,1,NULL,半夏散,鸡清丸,等同,药物组成等同
1333,13127,3820,3,NULL,半夏汤,六君子汤,包含," +茯苓(19158),人参(19972)"
1334,13128,13123,1,NULL,半夏散,半夏散,等同,药物组成等同
1335,13128,5706,1,NULL,半夏散,玉液汤,等同,药物组成等同
1336,13128,25047,1,NULL,半夏散,半夏丸,等同,药物组成等同
1337,13128,25012,1,NULL,半夏散,半夏丸,等同,药物组成等同
1338,13128,13204,1,NULL,半夏散,半夏丸,等同,药物组成等同
1339,13128,13499,1,NULL,半夏散,水玉汤,等同,药物组成等同
1340,13128,37869,1,NULL,半夏散,法制红半夏,等同,药物组成等同
1341,13128,37866,1,NULL,半夏散,法制白半夏,等同,药物组成等同
1342,13128,25056,1,NULL,半夏散,半夏丸,等同,药物组成等同
1343,13128,856,1,NULL,半夏散,小半夏丸,等同,药物组成等同
1344,13128,37860,1,NULL,半夏散,法制半夏,等同,药物组成等同
1345,13128,25023,1,NULL,半夏散,半夏丸,等同,药物组成等同
1346,13128,13054,1,NULL,半夏散,半夏散,等同,药物组成等同
1347,13128,6938,1,NULL,半夏散,半夏酒,等同,药物组成等同
1348,13128,25051,1,NULL,半夏散,半夏丸,等同,药物组成等同
1349,13128,13129,1,NULL,半夏散,半夏散,等同,药物组成等同
1350,13128,6951,1,NULL,半夏散,半夏散,等同,药物组成等同
1351,13128,13327,1,NULL,半夏散,半夏丸,等同,药物组成等同
1352,13128,13205,1,NULL,半夏散,半夏丸,等同,药物组成等同
1353,13128,6952,1,NULL,半夏散,半夏酒,等同,药物组成等同
1354,13128,23096,1,NULL,半夏散,生半夏汤,等同,药物组成等同
1355,13128,5500,1,NULL,半夏散,半夏汤,等同,药物组成等同
1356,13128,13194,1,NULL,半夏散,半夏曲,等同,药物组成等同
1357,13128,26996,1,NULL,半夏散,守田膏,等同,药物组成等同
1358,13128,25045,1,NULL,半夏散,半夏丸,等同,药物组成等同
1359,13128,43156,1,NULL,半夏散,南岳紫虚魏元君起死回生散,等同,药物组成等同
1360,13128,26934,1,NULL,半夏散,利痰丸,等同,药物组成等同
1361,13128,45635,1,NULL,半夏散,鸡清丸,等同,药物组成等同
1362,13129,13123,1,NULL,半夏散,半夏散,等同,药物组成等同
1363,13129,13128,1,NULL,半夏散,半夏散,等同,药物组成等同
1364,13129,5706,1,NULL,半夏散,玉液汤,等同,药物组成等同
1365,13129,25047,1,NULL,半夏散,半夏丸,等同,药物组成等同
1366,13129,25012,1,NULL,半夏散,半夏丸,等同,药物组成等同
1367,13129,13204,1,NULL,半夏散,半夏丸,等同,药物组成等同
1368,13129,13499,1,NULL,半夏散,水玉汤,等同,药物组成等同
1369,13129,37869,1,NULL,半夏散,法制红半夏,等同,药物组成等同
1370,13129,37866,1,NULL,半夏散,法制白半夏,等同,药物组成等同
1371,13129,25056,1,NULL,半夏散,半夏丸,等同,药物组成等同
1372,13129,856,1,NULL,半夏散,小半夏丸,等同,药物组成等同
1373,13129,37860,1,NULL,半夏散,法制半夏,等同,药物组成等同
1374,13129,25023,1,NULL,半夏散,半夏丸,等同,药物组成等同
1375,13129,13054,1,NULL,半夏散,半夏散,等同,药物组成等同
1376,13129,6938,1,NULL,半夏散,半夏酒,等同,药物组成等同
1377,13129,25051,1,NULL,半夏散,半夏丸,等同,药物组成等同
1378,13129,6951,1,NULL,半夏散,半夏散,等同,药物组成等同
1379,13129,13327,1,NULL,半夏散,半夏丸,等同,药物组成等同
1380,13129,13205,1,NULL,半夏散,半夏丸,等同,药物组成等同
1381,13129,6952,1,NULL,半夏散,半夏酒,等同,药物组成等同
1382,13129,23096,1,NULL,半夏散,生半夏汤,等同,药物组成等同
1383,13129,5500,1,NULL,半夏散,半夏汤,等同,药物组成等同
1384,13129,13194,1,NULL,半夏散,半夏曲,等同,药物组成等同
1385,13129,26996,1,NULL,半夏散,守田膏,等同,药物组成等同
1386,13129,25045,1,NULL,半夏散,半夏丸,等同,药物组成等同
1387,13129,43156,1,NULL,半夏散,南岳紫虚魏元君起死回生散,等同,药物组成等同
1388,13129,26934,1,NULL,半夏散,利痰丸,等同,药物组成等同
1389,13129,45635,1,NULL,半夏散,鸡清丸,等同,药物组成等同
1390,39856,39690,1,NULL,安胎饮,安胎饮,等同,药物组成等同
1391,39858,39709,1,NULL,安胎饮,安胎饮,等同,药物组成等同
1392,39859,39712,1,NULL,安胎饮,安胎饮,等同,药物组成等同
1393,39859,27527,3,NULL,安胎饮,妇女养营丸,包含," +黄芪(25269),益母草(16829),砂仁(20772),杜仲(18762),醋香附(25019),陈皮(24719)"
1394,39860,39671,1,NULL,安胎饮,安胎饮,等同,药物组成等同
1395,39860,39768,3,NULL,安胎饮,安胎散,包含," +炙黄芪(24955),艾叶(20206),生姜(20689)"
1396,39860,42422,2,NULL,安胎饮,保胎饮,加减," +黄芪(25269),艾叶(20206)"
1397,39862,39700,1,NULL,安胎饮,安胎饮,等同,药物组成等同
1398,39863,39711,1,NULL,安胎饮,安胎饮,等同,药物组成等同
1399,31271,42383,2,NULL,完肺饮,保肺汤,加减, +麦门冬(21660)
1400,31276,43789,3,NULL,妙功散,苍矾洗剂,包含," +苦参(23054),苍耳子(20369)"
1401,31279,26101,1,NULL,妙功散,吹鼻麝香散,等同,药物组成等同
1402,7807,124,3,NULL,三解汤,大黄丸,包含," +炒大黄(25302),黄连(17890)"
1403,39864,39701,1,NULL,安胎饮,安胎饮,等同,药物组成等同
1404,39865,29420,1,NULL,安胎饮,当归饮,等同,药物组成等同
1405,39865,29459,3,NULL,安胎饮,当归补血加葱白汤,包含, +黄芪(25269)
1406,39865,39714,1,NULL,安胎饮,安胎饮,等同,药物组成等同
1407,39866,39878,3,NULL,导赤各半汤,导赤各半汤,包含," +滑石(17823),黄芩(17217),栀子(19867),知母(21645)"
1408,13139,15154,1,NULL,四胜丸,代赭丸,等同,药物组成等同
1409,13141,13146,3,NULL,四逆汤,四逆加人参汤,包含, +人参(19972)
1410,13141,30639,3,NULL,四逆汤,羌活附子汤,包含, +羌活(20398)
1411,13141,5441,3,NULL,四逆汤,生附白术汤,包含, +白术(20189)
1412,13141,51079,3,NULL,四逆汤,茯苓四逆汤,包含," +茯苓(19158),人参(19972)"
1413,13144,11463,3,NULL,四逆汤,人参散,包含," +人参(19972),泽泻(20830)"
1414,13144,30320,3,NULL,四逆汤,附子散,包含," +人参(19972),赤芍(23684)"
1415,13144,38866,3,NULL,四逆汤,细辛散,包含," +细辛(23048),赤芍(23684)"
1416,13144,13143,3,NULL,四逆汤,四逆汤,包含," +白术(20189),炒当归(25128)"
1417,13146,35268,3,NULL,四逆加人参汤,参桂理中丸,包含," +白术(20189),肉桂(18002)"
1418,13146,51079,2,NULL,四逆加人参汤,茯苓四逆汤,加减, +茯苓(19158)
1419,7813,1512,3,NULL,三精丸,山精丸,包含, +枸杞子(16531)
1420,7813,21012,1,NULL,三精丸,少阳丹,等同,药物组成等同
1421,13150,37107,1,NULL,四逆承气汤,自制四逆承气汤,等同,药物组成等同
1422,13154,23236,1,NULL,四神膏,回神膏,等同,药物组成等同
1423,13157,10924,3,NULL,四君子汤,人参白术散,包含," +苍术(20421),香薷(16577),猪苓(17833),泽泻(20830),木香(20099)"
1424,13160,29072,2,NULL,四君子汤,异功散,加减, +陈皮(24719)
1425,13160,20101,3,NULL,四君子汤,双金饮,包含," +姜半夏(25020),丁香(19988)"
1426,13160,11217,2,NULL,四君子汤,人参饮,加减, +山茱萸(20111)
1427,13160,30964,3,NULL,四君子汤,扶正散邪汤,包含," +柴胡(16861),半夏(20691)"
1428,13160,3950,3,NULL,四君子汤,六神汤,包含," +黄芪(25269),枳实(23056)"
1429,13160,20568,2,NULL,四君子汤,天麻四君子汤,加减, +天麻(17618)
1430,13160,15875,3,NULL,四君子汤,中和汤,包含," +厚朴(19147),陈皮(24719)"
1431,13160,39188,2,NULL,四君子汤,肾着汤,加减, +干姜(20471)
1432,13160,3815,3,NULL,四君子汤,六君子汤,包含," +半夏曲(25194),没食子(19032)"
1433,13160,3818,3,NULL,四君子汤,六君子汤,包含," +肉豆蔻(17974),诃子肉(25277)"
1434,13160,42931,3,NULL,四君子汤,养脾汤,包含," +丁香(19988),炮姜(21509)"
1435,13160,34987,3,NULL,四君子汤,参术汤,包含," +黄芪(25269),陈皮(24719)"
1436,13160,3822,3,NULL,四君子汤,六君子汤,包含," +砂仁(20772),陈皮(24719)"
1437,13160,11650,3,NULL,四君子汤,人参散,包含," +沉香(23049),乌药(18167)"
1438,13160,15300,3,NULL,四君子汤,加味四君子汤,包含," +橘红(22888),砂仁(20772)"
1439,13160,3816,3,NULL,四君子汤,六君子汤,包含," +黄芪(25269),山药(21505)"
1440,13160,3979,3,NULL,四君子汤,六神散,包含," +黄芪(25269),百合(21550)"
1441,13160,18051,3,NULL,四君子汤,白术散,包含," +半夏曲(25194),干姜(20471)"
1442,13160,15269,2,NULL,四君子汤,加味四君子汤,加减, +桔梗(16974)
1443,13160,30270,2,NULL,四君子汤,鸡子散,加减, +木鳖子(20118)
1444,13160,19216,3,NULL,四君子汤,回阳化毒汤,包含," +肉桂(18002),附子(18062)"
1445,13160,3821,3,NULL,四君子汤,六君子汤,包含," +陈皮(24719),半夏(20691)"
1446,13160,35460,3,NULL,四君子汤,和中汤,包含," +厚朴(19147),陈皮(24719)"
1447,13160,15301,3,NULL,四君子汤,加味四君子汤,包含," +柴胡(16861),枳壳(22721)"
1448,13160,13177,2,NULL,四君子汤,四君子加远志汤,加减, +远志(23045)
1449,13160,15289,3,NULL,四君子汤,加味四君子汤,包含," +金银花(16425),炒牛膝(24795)"
1450,13160,15340,3,NULL,四君子汤,加味四君汤,包含," +香薷(16577),炮姜(21509)"
1451,13160,25954,3,NULL,四君子汤,君苓汤,包含," +泽泻(20830),猪苓(17833)"
1452,13160,890,3,NULL,四君子汤,小异功散,包含," +陈皮(24719),木香(20099)"
1453,13160,3956,3,NULL,四君子汤,六神汤,包含," +黄芪(25269),炒白扁豆(24709)"
1454,13160,15281,3,NULL,四君子汤,加味四君汤,包含," +桂枝(18168),半夏(20691)"
1455,13160,15287,3,NULL,四君子汤,加味四君子汤,包含," +五味子(18938),肉桂(18002)"
1456,13160,40077,3,NULL,四君子汤,托里建中汤,包含," +炮姜(21509),半夏(20691)"
1457,13160,10922,3,NULL,四君子汤,人参白术散,包含," +桔梗(16974),薏苡仁(21881)"
1458,13160,20567,3,NULL,四君子汤,天麻四君子汤,包含," +麦门冬(21660),天麻(17618)"
1459,13160,15295,3,NULL,四君子汤,加味四君子汤,包含," +蜂蜡(24130),秦艽(19153)"
1460,13161,3816,3,NULL,四君子汤,六君子汤,包含," +甘草(22566),山药(21505)"
1461,13161,15260,3,NULL,四君子汤,加味四君子汤,包含," +肉豆蔻(17974),诃子(20408)"
1462,13161,15277,3,NULL,四君子汤,加味四君子汤,包含," +白扁豆(18209),炙甘草(24521)"
1463,13161,3979,3,NULL,四君子汤,六神散,包含," +百合(21550),甘草(22566)"
1464,13161,15253,3,NULL,四君子汤,加味四君子汤,包含," +苍术(20421),黄连(17890)"
1465,13161,12508,2,NULL,四君子汤,万全逍遥散,加减, +柴胡(16861)
1466,13161,36903,3,NULL,四君子汤,芎归四君子汤,包含," +当归(20298),川芎(20094)"
1467,13161,15257,3,NULL,四君子汤,加味四君子汤,包含," +罂粟壳(23114),炙甘草(24521)"
1468,13161,3956,3,NULL,四君子汤,六神汤,包含," +炒白扁豆(24709),甘草(22566)"
1469,13161,3950,3,NULL,四君子汤,六神汤,包含," +枳实(23056),甘草(22566)"
1470,13161,34987,3,NULL,四君子汤,参术汤,包含," +陈皮(24719),甘草(22566)"
1471,13161,29835,3,NULL,四君子汤,补气固经丸,包含," +砂仁(20772),炙甘草(24521)"
1472,13161,15292,3,NULL,四君子汤,加味四君子汤,包含," +炙甘草(24521),升麻(18153)"
1473,13162,3736,1,NULL,归附汤,六一丸,等同,药物组成等同
1474,13162,1253,1,NULL,归附汤,小温经汤,等同,药物组成等同
1475,13164,28043,2,NULL,归身生地汤,加味归身生地汤,加减, +大黄(19587)
1476,7826,5747,3,NULL,上下清凉散,加味柴胡汤,包含," +天花粉(20126),大黄(19587),柴胡(16861)"
1477,13167,27532,1,NULL,归附丸,妇人归附丸,等同,药物组成等同
1478,13173,23694,3,NULL,归连汤,加味汤泡散,包含," +铜绿(17801),薄荷(16810)"
1479,13177,43718,3,NULL,四君子加远志汤,补心汤,包含," +桂枝(18168),茯神(19140),石菖蒲(20563)"
1480,42155,51806,3,NULL,保元汤,建中散,包含, +白芍(23598)
1481,42155,42159,3,NULL,保元汤,保元汤,包含, +人参(19972)
1482,42155,12863,3,NULL,保元汤,大保元汤,包含," +人参(19972),川芎(20094)"
1483,42156,30183,3,NULL,保元汤,附子黄耆汤,包含," +白芍(23598),甘草(22566),生姜(20689)"
1484,42156,28895,3,NULL,保元汤,当归白术汤,包含," +白芍(23598),炙甘草(24521),生姜(20689)"
1485,42159,12863,2,NULL,保元汤,大保元汤,加减, +川芎(20094)
1486,42159,25035,3,NULL,保元汤,加减黄耆建中汤,包含," +白芍(23598),当归(20298)"
1487,3686,8244,1,NULL,井苔散,土马鬃涂方,等同,药物组成等同
1488,36800,23629,1,NULL,芍药六合汤,芍药汤,等同,药物组成等同
1489,36800,4688,1,NULL,芍药六合汤,化毒散,等同,药物组成等同
1490,37285,39599,3,NULL,红花酊,当归活血汤,包含," +干地黄(20033),川芎(20094)"
